node_id,longitude,latitude
JP_598927145,-34.8506696,-7.1210953
JP_598927146,-34.8533094,-7.1211514
JP_598927147,-34.8514039,-7.1197267
JP_598927148,-34.8514072,-7.1211259
JP_598927151,-34.8461251,-7.1195925
JP_598927152,-34.8454521,-7.1195925
JP_598927154,-34.845616,-7.1191937
JP_598927180,-34.8746523,-7.1166579
JP_598927183,-34.8719788,-7.1139851
JP_598927191,-34.8721498,-7.1069578
JP_598927194,-34.8724404,-7.1058606
JP_598927195,-34.8726872,-7.105473
JP_598927196,-34.8719329,-7.1057425
JP_598927197,-34.8717747,-7.1062727
JP_598927198,-34.8716059,-7.1067855
JP_598927199,-34.8712384,-7.1061008
JP_598927200,-34.8714249,-7.1055841
JP_598927201,-34.8707444,-7.1059459
JP_598927217,-34.8706504,-7.1044386
JP_598927223,-34.8721966,-7.1047325
JP_598927225,-34.8715715,-7.1050795
JP_598927238,-34.8657735,-7.1176394
JP_598927259,-34.8661262,-7.1158322
JP_598927260,-34.8654073,-7.1154263
JP_598927261,-34.8610353,-7.1166307
JP_598927262,-34.8610219,-7.1186548
JP_598927265,-34.8648793,-7.1172548
JP_598927267,-34.8610139,-7.1176394
JP_598927268,-34.8635515,-7.1172015
JP_598927269,-34.8631355,-7.11765
JP_598927270,-34.8641278,-7.1166791
JP_598927271,-34.8640582,-7.116571
JP_598927272,-34.8637082,-7.1161077
JP_598927273,-34.8644659,-7.1162248
JP_598927274,-34.864891,-7.1158641
JP_598927276,-34.8630089,-7.1150953
JP_598927277,-34.8624058,-7.1142668
JP_598927278,-34.8645276,-7.114874
JP_598927279,-34.8635888,-7.1142632
JP_598927280,-34.862756,-7.1137176
JP_598927281,-34.8610528,-7.1156326
JP_598927284,-34.8610648,-7.1139383
JP_598927286,-34.8610595,-7.1145719
JP_598927287,-34.8610608,-7.1149259
JP_598927289,-34.8656166,-7.1132505
JP_598927292,-34.8655034,-7.1124416
JP_598927294,-34.866499,-7.1117703
JP_598927295,-34.8655349,-7.1108769
JP_598927300,-34.8655922,-7.1108313
JP_598927301,-34.8627528,-7.112312
JP_598927303,-34.8623837,-7.1128393
JP_598927304,-34.8625406,-7.1126053
JP_598927305,-34.864022,-7.1135925
JP_598927306,-34.864793,-7.1124494
JP_598927307,-34.8632055,-7.1130512
JP_598927309,-34.8642293,-7.1120734
JP_598927311,-34.863314,-7.1114758
JP_598927312,-34.8639747,-7.1119072
JP_598927314,-34.8610717,-7.1133969
JP_598927318,-34.8612125,-7.1131705
JP_598927322,-34.8620137,-7.1134215
JP_598927323,-34.861885,-7.1124045
JP_598927324,-34.8614382,-7.1128955
JP_598927325,-34.8607979,-7.1134858
JP_598927326,-34.8608092,-7.1134008
JP_598927329,-34.8609411,-7.1133169
JP_598927331,-34.8606102,-7.1135965
JP_598927333,-34.8606816,-7.1131068
JP_598927336,-34.8623266,-7.1119011
JP_598927337,-34.8613756,-7.1110071
JP_598927338,-34.8609134,-7.1115432
JP_598927339,-34.8604724,-7.1120411
JP_598927340,-34.8596871,-7.111337
JP_598927341,-34.860432,-7.1101428
JP_598927345,-34.8600403,-7.1107443
JP_598927347,-34.8644686,-7.1096933
JP_598927349,-34.8590677,-7.1186878
JP_598927352,-34.8571651,-7.1186408
JP_598927353,-34.8591149,-7.1166253
JP_598927354,-34.8590961,-7.1176234
JP_598927355,-34.857177,-7.1165974
JP_598927356,-34.8571783,-7.1176128
JP_598927357,-34.8584725,-7.1165974
JP_598927358,-34.8578623,-7.1165881
JP_598927359,-34.855269,-7.1165792
JP_598927360,-34.8552682,-7.1176067
JP_598927361,-34.8565346,-7.1165894
JP_598927362,-34.8546376,-7.1165783
JP_598927363,-34.8542939,-7.1165725
JP_598927364,-34.8542935,-7.1176133
JP_598927365,-34.8558953,-7.1166031
JP_598927366,-34.8591122,-7.1156046
JP_598927367,-34.8552682,-7.1155762
JP_598927368,-34.8571689,-7.115594
JP_598927369,-34.8584792,-7.115598
JP_598927370,-34.8578529,-7.1156046
JP_598927371,-34.8565561,-7.1155927
JP_598927372,-34.8559158,-7.1155842
JP_598927373,-34.854635,-7.1155562
JP_598927374,-34.8591352,-7.1145733
JP_598927375,-34.8584873,-7.1145733
JP_598927376,-34.8578556,-7.1145837
JP_598927377,-34.8571841,-7.114561
JP_598927378,-34.8565641,-7.1145626
JP_598927379,-34.8559148,-7.1145612
JP_598927380,-34.8552791,-7.1145489
JP_598927381,-34.8546474,-7.1145536
JP_598927382,-34.8527055,-7.1165742
JP_598927383,-34.8517723,-7.1165241
JP_598927384,-34.8533339,-7.1165874
JP_598927385,-34.8533378,-7.1176042
JP_598927386,-34.8517573,-7.1175582
JP_598927387,-34.8539792,-7.1165747
JP_598927389,-34.8525203,-7.1175908
JP_598927390,-34.8517661,-7.1167542
JP_598927391,-34.8494572,-7.1185758
JP_598927392,-34.8488557,-7.1185778
JP_598927393,-34.8494615,-7.1175226
JP_598927394,-34.8494762,-7.1165619
JP_598927395,-34.8494688,-7.1167004
JP_598927396,-34.8488558,-7.1175285
JP_598927397,-34.8488514,-7.116548
JP_598927399,-34.8533558,-7.1155587
JP_598927400,-34.8514263,-7.1155489
JP_598927401,-34.8520888,-7.1155596
JP_598927402,-34.8527137,-7.1155571
JP_598927403,-34.8539948,-7.1155517
JP_598927404,-34.8540091,-7.1145426
JP_598927405,-34.8533627,-7.1145437
JP_598927406,-34.8527162,-7.1145484
JP_598927407,-34.8520751,-7.1145387
JP_598927408,-34.8514288,-7.1145303
JP_598927409,-34.8523073,-7.1159608
JP_598927411,-34.8488647,-7.1155386
JP_598927412,-34.8591553,-7.1135729
JP_598927413,-34.8571757,-7.1135696
JP_598927414,-34.8584953,-7.1135606
JP_598927415,-34.8578542,-7.1135619
JP_598927416,-34.8591594,-7.1124961
JP_598927417,-34.8571941,-7.1124921
JP_598927418,-34.859151,-7.11304
JP_598927419,-34.8571854,-7.1130348
JP_598927420,-34.859181,-7.1117471
JP_598927421,-34.859173,-7.1119633
JP_598927422,-34.8593727,-7.1119138
JP_598927423,-34.8588216,-7.1114342
JP_598927432,-34.8584421,-7.111173
JP_598927433,-34.857184,-7.1119297
JP_598927435,-34.8581944,-7.1111427
JP_598927440,-34.8577054,-7.111217
JP_598927444,-34.8571911,-7.1114473
JP_598927445,-34.8571786,-7.1112297
JP_598927446,-34.8580914,-7.1114332
JP_598927447,-34.8573836,-7.1112046
JP_598927448,-34.8552808,-7.1135432
JP_598927449,-34.8565815,-7.1135566
JP_598927450,-34.8559318,-7.1135451
JP_598927451,-34.8546543,-7.1135465
JP_598927452,-34.8552963,-7.1124908
JP_598927453,-34.855301,-7.1130111
JP_598927454,-34.8553075,-7.1119041
JP_598927455,-34.8564494,-7.1114709
JP_598927458,-34.8552989,-7.1112124
JP_598927459,-34.8554445,-7.1117819
JP_598927460,-34.8554009,-7.1119118
JP_598927462,-34.8553172,-7.1104883
JP_598927463,-34.8582901,-7.1108344
JP_598927464,-34.8588913,-7.1088446
JP_598927467,-34.8582083,-7.108272
JP_598927469,-34.8543267,-7.1104774
JP_598927471,-34.853368,-7.1135381
JP_598927474,-34.8514355,-7.1135321
JP_598927476,-34.8520987,-7.1135221
JP_598927485,-34.8527201,-7.1135344
JP_598927488,-34.8540102,-7.1135474
JP_598927490,-34.8533713,-7.1124713
JP_598927493,-34.8514345,-7.1124554
JP_598927495,-34.852316,-7.1124589
JP_598927499,-34.853361,-7.113003
JP_598927502,-34.8514433,-7.1129781
JP_598927504,-34.851447,-7.1118965
JP_598927505,-34.8523142,-7.1118968
JP_598927507,-34.8514519,-7.111178
JP_598927509,-34.8535206,-7.1112136
JP_598927513,-34.8495218,-7.1135139
JP_598927514,-34.8495263,-7.1123045
JP_598927515,-34.8495433,-7.1110857
JP_598927516,-34.8495433,-7.1116998
JP_598927517,-34.8514436,-7.1104742
JP_598927518,-34.8495542,-7.1104677
JP_598927521,-34.8701347,-7.1071807
JP_598927526,-34.8684153,-7.1058121
JP_598927530,-34.8702232,-7.1057664
JP_598927531,-34.8697244,-7.1056191
JP_598927533,-34.8687601,-7.106542
JP_598927535,-34.8677397,-7.106206
JP_598927537,-34.8701111,-7.104314
JP_598927539,-34.8690438,-7.1039333
JP_598927543,-34.8685705,-7.1037836
JP_598927546,-34.8673499,-7.103366
JP_598927549,-34.8680515,-7.1051268
JP_598927550,-34.8696278,-7.1041771
JP_598927554,-34.8693729,-7.1047412
JP_598927556,-34.8704067,-7.1052525
JP_598927558,-34.8705574,-7.1047653
JP_598927561,-34.8630792,-7.1074228
JP_598927562,-34.862495,-7.1073951
JP_598927563,-34.8636653,-7.1060323
JP_598927564,-34.8626573,-7.105952
JP_598927566,-34.8639771,-7.1035523
JP_598927575,-34.8648321,-7.1046099
JP_598927581,-34.8585772,-7.1069775
JP_598927583,-34.8595963,-7.1055864
JP_598927588,-34.8556862,-7.1048499
JP_598927590,-34.8567705,-7.1004819
JP_598927592,-34.855626,-7.1003306
JP_598927593,-34.8475901,-7.1185625
JP_598927594,-34.847576,-7.1175254
JP_598927595,-34.8475856,-7.116543
JP_598927596,-34.8456452,-7.1185419
JP_598927598,-34.8456531,-7.117506
JP_598927599,-34.8436437,-7.1174586
JP_598927602,-34.8456626,-7.1165332
JP_598927603,-34.8456694,-7.1155194
JP_598927604,-34.8475871,-7.1155239
JP_598927607,-34.8422974,-7.1145081
JP_598927610,-34.8456833,-7.1134821
JP_598927611,-34.8433301,-7.1134246
JP_598927612,-34.8475969,-7.1134945
JP_598927614,-34.848575,-7.1110822
JP_598927615,-34.847609,-7.1110656
JP_598927616,-34.847604,-7.111701
JP_598927617,-34.8485808,-7.1117004
JP_598927618,-34.8485595,-7.1123027
JP_598927619,-34.8476121,-7.1123018
JP_598927620,-34.8476049,-7.1113519
JP_598927621,-34.8467892,-7.1113601
JP_598927624,-34.8467866,-7.1122951
JP_598927627,-34.8476058,-7.1129237
JP_598927628,-34.8485578,-7.112913
JP_598927630,-34.8476178,-7.1104437
JP_598927632,-34.848586,-7.1104437
JP_598927633,-34.8467689,-7.1104373
JP_598927635,-34.8425433,-7.1130739
JP_601415675,-34.8527463,-7.1366762
JP_601415682,-34.8523529,-7.1358416
JP_601415684,-34.8525588,-7.1362626
JP_601415686,-34.8512178,-7.1368899
JP_601415691,-34.8511336,-7.1366975
JP_601415699,-34.8506069,-7.1356731
JP_601415701,-34.8508119,-7.1360646
JP_601415704,-34.8541833,-7.1349409
JP_601415706,-34.8515774,-7.1342117
JP_601415708,-34.8517626,-7.134604
JP_601415711,-34.8519639,-7.1350206
JP_601415714,-34.8531026,-7.1344683
JP_601415716,-34.8542335,-7.1344436
JP_601415719,-34.8521597,-7.1354257
JP_601415722,-34.8533075,-7.1348775
JP_601415724,-34.8535056,-7.1352741
JP_601415727,-34.8541962,-7.1354465
JP_601415730,-34.852322,-7.1328299
JP_601415733,-34.8532184,-7.1329
JP_601415734,-34.8525404,-7.1332437
JP_601415735,-34.8534656,-7.1332867
JP_601415737,-34.8527212,-7.1336495
JP_601415738,-34.8536629,-7.1337038
JP_601415739,-34.8529194,-7.1340644
JP_601415741,-34.8540816,-7.1340035
JP_601415744,-34.8500327,-7.1344346
JP_601415751,-34.8502217,-7.1348568
JP_601415754,-34.8504148,-7.1352761
JP_601415756,-34.8493878,-7.1330766
JP_601415758,-34.85096,-7.1329931
JP_601415760,-34.8496528,-7.1336295
JP_601415763,-34.8511589,-7.1334081
JP_601415765,-34.8498403,-7.1340334
JP_601415768,-34.8513499,-7.1338231
JP_601415772,-34.851519,-7.1315056
JP_601415775,-34.8524735,-7.1322426
JP_601415777,-34.852122,-7.1324388
JP_601415780,-34.8529029,-7.1325819
JP_601415783,-34.8514851,-7.1310346
JP_601415785,-34.8487207,-7.1318208
JP_601415787,-34.8506881,-7.1324406
JP_601415789,-34.848801,-7.1318355
JP_601415792,-34.8502865,-7.1316126
JP_601415794,-34.8489897,-7.1322415
JP_601415797,-34.8504779,-7.1320192
JP_601415799,-34.8491771,-7.1326509
JP_601415801,-34.8492621,-7.1315121
JP_601415804,-34.849311,-7.1315811
JP_601415808,-34.8500665,-7.1312011
JP_601415810,-34.8488455,-7.1313959
JP_601415815,-34.8496193,-7.1301759
JP_601415824,-34.8506619,-7.1309216
JP_601415827,-34.8503762,-7.130543
JP_601415829,-34.8493905,-7.1310267
JP_601415833,-34.8667431,-7.1217647
JP_601415836,-34.8666559,-7.1204207
JP_601415838,-34.8679326,-7.1211965
JP_601415845,-34.8551938,-7.1246254
JP_601415847,-34.8551915,-7.1260213
JP_601415850,-34.8560201,-7.1267166
JP_601415852,-34.8551962,-7.1267069
JP_601415859,-34.8528593,-7.1277611
JP_601415865,-34.8497155,-7.1297755
JP_601415866,-34.8492578,-7.1297958
JP_601415870,-34.8487849,-7.129822
JP_601415879,-34.8532784,-7.1259949
JP_601415881,-34.8523318,-7.1259949
JP_601415884,-34.8532713,-7.1266942
JP_601415886,-34.8523279,-7.1266845
JP_601415888,-34.8523244,-7.125309
JP_601415890,-34.8533055,-7.1246333
JP_601415907,-34.8513371,-7.1271523
JP_601415909,-34.8513611,-7.1259713
JP_601415922,-34.8570523,-7.1235919
JP_601415931,-34.8586133,-7.1242586
JP_601415936,-34.8573979,-7.122934
JP_601415944,-34.8572066,-7.1220859
JP_601415946,-34.8589436,-7.1231431
JP_601415949,-34.8552059,-7.1239694
JP_601415951,-34.8562465,-7.1239627
JP_601415954,-34.8560401,-7.123972
JP_601415955,-34.8542685,-7.123952
JP_601415957,-34.8558992,-7.1225575
JP_601415958,-34.8542712,-7.1225521
JP_601415959,-34.8542803,-7.1211477
JP_601415961,-34.856063,-7.121164
JP_601415962,-34.8571763,-7.1197662
JP_601415963,-34.8571676,-7.1211792
JP_601415964,-34.8523426,-7.1225282
JP_601415965,-34.8504865,-7.1239068
JP_601415966,-34.8523265,-7.1239361
JP_601415967,-34.8533136,-7.1239321
JP_601415968,-34.8523566,-7.1211374
JP_601415981,-34.8454236,-7.1407742
JP_601416015,-34.8480864,-7.1336641
JP_601416016,-34.8482366,-7.1336095
JP_601416017,-34.8482931,-7.1330954
JP_601416020,-34.8479456,-7.1328248
JP_601416021,-34.8484966,-7.1335033
JP_601416022,-34.8480227,-7.1325801
JP_601416023,-34.848266,-7.1317102
JP_601416024,-34.8469206,-7.1327581
JP_601416025,-34.8466165,-7.1323423
JP_601416026,-34.8466963,-7.1322528
JP_601416027,-34.8471514,-7.1323462
JP_601416028,-34.8459872,-7.1323478
JP_601416034,-34.8463538,-7.1317603
JP_601416035,-34.8469839,-7.1311884
JP_601416037,-34.8469527,-7.1313518
JP_601416038,-34.8475301,-7.1310105
JP_601416039,-34.8483875,-7.1312655
JP_601416040,-34.8480707,-7.1307009
JP_601416041,-34.8474022,-7.1314554
JP_601416042,-34.8484987,-7.1308284
JP_601416043,-34.8476379,-7.1305861
JP_601416044,-34.8472045,-7.1304572
JP_601416047,-34.8463169,-7.1308405
JP_601416048,-34.8459146,-7.1310979
JP_601416049,-34.8460919,-7.1304531
JP_601416056,-34.8437442,-7.1320071
JP_601416057,-34.8455768,-7.1323514
JP_601416059,-34.8444891,-7.1322163
JP_601416060,-34.8446763,-7.1316739
JP_601416061,-34.8444349,-7.1319188
JP_601416063,-34.843719,-7.1308218
JP_601416064,-34.8442831,-7.1302292
JP_601416065,-34.8449714,-7.1313865
JP_601416069,-34.8437216,-7.131381
JP_601416073,-34.8448013,-7.1301817
JP_601416074,-34.8455204,-7.1313268
JP_601416075,-34.8452721,-7.13095
JP_601416076,-34.8456674,-7.1307035
JP_601416085,-34.8425358,-7.1307147
JP_601416086,-34.8415993,-7.1302036
JP_601416087,-34.8420849,-7.130692
JP_601416088,-34.8421048,-7.1302207
JP_601416089,-34.8411386,-7.1301818
JP_601416090,-34.8406728,-7.1301577
JP_601416091,-34.8417979,-7.1306811
JP_601416092,-34.8417776,-7.1311512
JP_601416094,-34.843149,-7.1307446
JP_601416095,-34.8431449,-7.131194
JP_601416096,-34.8402657,-7.1306235
JP_601416097,-34.8394141,-7.1305902
JP_601416098,-34.8397497,-7.1305974
JP_601416099,-34.8402034,-7.1301617
JP_601416100,-34.8401878,-7.1306234
JP_601416101,-34.8403206,-7.1310933
JP_601416104,-34.834079,-7.136129
JP_601416106,-34.833911,-7.1367485
JP_601416108,-34.8329261,-7.1364886
JP_601416109,-34.8327594,-7.1371562
JP_601416110,-34.8331455,-7.1358522
JP_601416111,-34.8300382,-7.1392031
JP_601416114,-34.8305061,-7.1393452
JP_601416115,-34.8284444,-7.1387486
JP_601416116,-34.8290073,-7.1389072
JP_601416117,-34.8313399,-7.1384018
JP_601416119,-34.8317042,-7.1361454
JP_601416120,-34.8309634,-7.1359444
JP_601416122,-34.8300059,-7.1356636
JP_601416123,-34.829809,-7.1363302
JP_601416124,-34.8273374,-7.1375685
JP_601416125,-34.8291448,-7.1361326
JP_601416126,-34.8287186,-7.1376694
JP_601416127,-34.830374,-7.1381408
JP_601416128,-34.829362,-7.1378625
JP_601416134,-34.8335964,-7.1341795
JP_601416136,-34.8280228,-7.1350911
JP_601416138,-34.832164,-7.1345392
JP_601416139,-34.8318945,-7.1355046
JP_601416146,-34.8293076,-7.1329978
JP_601416147,-34.8286719,-7.1352796
JP_601416148,-34.8286679,-7.1328322
JP_601416153,-34.8483241,-7.1297734
JP_601416154,-34.8478856,-7.1297137
JP_601416156,-34.8446135,-7.1298956
JP_601416163,-34.8443547,-7.1290679
JP_601416164,-34.8452178,-7.129606
JP_601416165,-34.8445237,-7.1297772
JP_601416166,-34.8448147,-7.129334
JP_601416167,-34.8445974,-7.1297235
JP_601416168,-34.8457962,-7.1299383
JP_601416169,-34.84531,-7.1300713
JP_601416170,-34.8439209,-7.1288843
JP_601416172,-34.8439336,-7.1283613
JP_601416191,-34.8411639,-7.129249
JP_601416192,-34.8425924,-7.1292942
JP_601416193,-34.8425725,-7.1297741
JP_601416194,-34.841659,-7.1292645
JP_601416195,-34.841626,-7.1297537
JP_601416196,-34.8421205,-7.1297567
JP_601416197,-34.8407093,-7.1292391
JP_601416198,-34.8406909,-7.1297029
JP_601416200,-34.8413587,-7.1287592
JP_601416201,-34.8414326,-7.1282775
JP_601416203,-34.8397457,-7.1292102
JP_601416204,-34.8397493,-7.1296785
JP_601416205,-34.8384452,-7.129631
JP_601416206,-34.8402033,-7.1296865
JP_601416209,-34.8377529,-7.1291448
JP_601416223,-34.8399304,-7.1258488
JP_601416224,-34.8405249,-7.1257775
JP_601416226,-34.8374319,-7.1290839
JP_601416229,-34.8369518,-7.128646
JP_601416249,-34.8359856,-7.1254613
JP_601416251,-34.8350542,-7.1254145
JP_601416279,-34.8269345,-7.1249999
JP_601416280,-34.8359591,-7.1233222
JP_601416281,-34.8358532,-7.1243625
JP_601416283,-34.835155,-7.1243595
JP_601416285,-34.8359996,-7.124361
JP_601416286,-34.8352978,-7.1231375
JP_601416289,-34.8325105,-7.1230959
JP_601416291,-34.8356272,-7.1200187
JP_601416294,-34.8346637,-7.1210078
JP_601416295,-34.8348103,-7.1205204
JP_601416296,-34.8333455,-7.121688
JP_601416304,-34.8315837,-7.1231185
JP_601416305,-34.8270746,-7.1233407
JP_602099905,-34.8230124,-7.1344864
JP_602100778,-34.8292217,-7.1326518
JP_602312644,-34.8599021,-7.1344547
JP_602312661,-34.8604392,-7.133466
JP_602333686,-34.8514553,-7.1495824
JP_602337862,-34.8610587,-7.1276688
JP_602337867,-34.8611047,-7.1277532
JP_602337872,-34.8603708,-7.1300753
JP_602337876,-34.8593563,-7.1325611
JP_602346731,-34.8595467,-7.1318531
JP_602346742,-34.8542413,-7.1266965
JP_602346753,-34.8542227,-7.1280146
JP_602346756,-34.855193,-7.1280144
JP_602346758,-34.8560121,-7.1280104
JP_602346774,-34.8612888,-7.1318426
JP_602346775,-34.8611601,-7.1309708
JP_602346777,-34.8610461,-7.1300919
JP_602350945,-34.8552063,-7.1289077
JP_602350948,-34.8585811,-7.1255587
JP_602350954,-34.8560151,-7.1289213
JP_602350955,-34.8552055,-7.1292757
JP_602355114,-34.8694315,-7.1236807
JP_602355116,-34.8694877,-7.1237803
JP_602377307,-34.8504846,-7.1242132
JP_602377309,-34.8506039,-7.1217154
JP_602377310,-34.8469447,-7.1216805
JP_602377311,-34.8453027,-7.1216745
JP_602377314,-34.8453055,-7.1210468
JP_602377315,-34.8452958,-7.1222884
JP_602377316,-34.8452903,-7.122905
JP_602377317,-34.845278,-7.1235182
JP_602377320,-34.8504904,-7.1235704
JP_602377321,-34.8469309,-7.1235294
JP_602377322,-34.8469189,-7.1247403
JP_602377323,-34.8469308,-7.122903
JP_602377325,-34.8469397,-7.1222934
JP_602377326,-34.8469596,-7.1210566
JP_602377327,-34.8469843,-7.1196935
JP_602377334,-34.8505015,-7.1229423
JP_602377340,-34.8505254,-7.1224655
JP_602379436,-34.8453045,-7.120389
JP_602379444,-34.8488481,-7.1235519
JP_602379458,-34.8469681,-7.1204135
JP_602379466,-34.8507246,-7.1204378
JP_602379469,-34.8488793,-7.1204177
JP_602379474,-34.848839,-7.1251142
JP_602379476,-34.8488402,-7.1241801
JP_602379479,-34.8488452,-7.1229252
JP_602379483,-34.8488648,-7.122301
JP_602379488,-34.8488517,-7.1216882
JP_602379490,-34.8488565,-7.1210633
JP_602379493,-34.8488857,-7.1197176
JP_602379518,-34.850798,-7.1197303
JP_602382612,-34.8279201,-7.1251195
JP_602384074,-34.8238707,-7.1247017
JP_602516555,-34.8089988,-7.1459361
JP_602516577,-34.8089741,-7.1460559
JP_602516582,-34.8090845,-7.1461254
JP_602516594,-34.809189,-7.1460288
JP_602516599,-34.8091459,-7.1459263
JP_603001295,-34.8397518,-7.0785897
JP_603001299,-34.839778,-7.0783201
JP_603001301,-34.8396626,-7.0782415
JP_603001302,-34.8395512,-7.0782434
JP_603001305,-34.8394271,-7.0783447
JP_603001307,-34.8394035,-7.0784478
JP_603001356,-34.8346361,-7.0970209
JP_603036480,-34.8454907,-7.1354312
JP_603036482,-34.8445954,-7.1351593
JP_603036486,-34.8440724,-7.1350043
JP_603036488,-34.8511644,-7.1390514
JP_603036492,-34.8496801,-7.1386006
JP_603036499,-34.8461489,-7.1372544
JP_603036500,-34.8455545,-7.1371561
JP_603036508,-34.8509583,-7.1385805
JP_603037300,-34.8500117,-7.1386716
JP_603037303,-34.8499911,-7.1385858
JP_603037307,-34.849863,-7.1385952
JP_603037311,-34.8498745,-7.138708
JP_603037313,-34.8499045,-7.1387253
JP_603037315,-34.8499771,-7.1387161
JP_603039864,-34.844822,-7.1369763
JP_603039867,-34.8425292,-7.1366714
JP_603039886,-34.8414583,-7.1342564
JP_603039927,-34.8388926,-7.1523313
JP_603039952,-34.8429173,-7.148435
JP_603039961,-34.8402134,-7.1338545
JP_603039963,-34.8457227,-7.1371952
JP_603039964,-34.8488975,-7.1414938
JP_603039966,-34.851361,-7.1423003
JP_603039968,-34.8509733,-7.1421867
JP_603039970,-34.8509386,-7.1421236
JP_603043537,-34.8440808,-7.1479825
JP_603043562,-34.8243266,-7.1632532
JP_603043565,-34.8189634,-7.1607029
JP_603050136,-34.8293719,-7.1636591
JP_603050141,-34.8197468,-7.1606259
JP_603050142,-34.8193022,-7.1606971
JP_603050191,-34.8007795,-7.1651002
JP_603050284,-34.8288096,-7.1635091
JP_603069521,-34.873521,-7.1256725
JP_603069522,-34.8729625,-7.1245527
JP_603069523,-34.8724106,-7.1234515
JP_603069546,-34.8782063,-7.1261378
JP_603069548,-34.8813476,-7.1259537
JP_603069549,-34.8847125,-7.1257617
JP_603069555,-34.880362,-7.1316362
JP_603069556,-34.8788358,-7.1316229
JP_603069557,-34.8774518,-7.1316265
JP_603069558,-34.8713791,-7.1316418
JP_603069559,-34.8710327,-7.1316439
JP_603363277,-34.8043858,-7.1930732
JP_603363283,-34.8037295,-7.192182
JP_603363293,-34.8018752,-7.1892877
JP_603363312,-34.8039412,-7.192004
JP_603363315,-34.8042087,-7.1922708
JP_603363324,-34.8047009,-7.1929494
JP_603365483,-34.7995629,-7.1618966
JP_603365485,-34.798014,-7.1619796
JP_603365491,-34.7981088,-7.1639191
JP_603365493,-34.7980791,-7.1632955
JP_603365495,-34.798042,-7.1626167
JP_603365498,-34.7979377,-7.1612606
JP_603365500,-34.7997078,-7.1644919
